vw_exporter_name,QUANTITY,UNIT_QUANTITY,PRODUCT_DESCRIPTION,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY
AUROBINDO,4212,PAC,LEVETIRACETAM TABLETS USP 750MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,3156480,NOS,LEVETIRACETAM TABLETS USP 100MG (52608X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,552960,NOS,LEVETIRACETAM TABLETS USP 1000MG (9216X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,52992,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1920,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1278000,NOS,LEVETIRACETAM TABLETS 500MG (2556X500'SPACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,835200,NOS,LEVETIRACETAM TABLETS 250MG (LEVETIRACETAM 250)(8352X100'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,873600,NOS,LEVETIRACETAM TABLETS 250MG (LEVETIRACETAM 250)(8736X100'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,2989440,NOS,LEVETIRACETAM TABLETS USP 750MG (24912X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,22512,PAC,LEVETIRACETAM TABLETS 250MG(LEVETIRACETAM TABLETS USP 250 MG)120'S(2701440 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2604,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S P,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,10429,PAC,LEVETIRACETAM TABLETS USP 250MG (120'S P,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,28224,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S P,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,19572,PAC,LEVETIRACETAM TABLETS 250MG(AS PER INV &,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1001,PAC,LEVETIRACETAM TABLETS USP 750MG (500'S P ACK) .,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,6260,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML 6260X10'S(APPENDIX-3B  GROUP-A  SL.NO.30)(MEIS SL NO.1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1984,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2400,PAC,LEVETIRACETAM TABLETS USP 250MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,14256,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,6200,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML 6200X10'S(APPENDIX-3B  GROUP-A  SL.NO.30)(MEIS SL NO.1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,20496,PAC,LEVETIRACETAM TABLETS 250MG(AS PER INVOICE) 120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,42192,PAC,LEVETIRACETAM TABLETS 1000MG(AS PER INVOICE &PACKING LIST)60'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21120,PAC,LEVETIRACETAM TABLETS 500MG 120'S (APPENDIX-3B GROUP-A SL.NO.30)(MEIS SL NO.1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,15744,PAC,LEVETIRACETAM TABLETS 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,15888,PAC,LEVETIRACETAM TABLETS 1000MG (LEVETIRACETAM TABLETS USP 1000MG) 60'S (953280 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5194,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,10656,PAC,LEVETIRACETAM TABLETS 1000MG 60'S(APPENDIX-3B  GROUP-A  SL.NO.30)(MEIS SL NO.1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,7224,PAC,LEVETIRACETAM TABLETS 750MG(LEVETIRACETAM TABLETS USP 750MG)120S (GROUP-A SRL NO1799,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,40704,PAC,LEVETIRACETAM TABLETS 250MG(LEVETIRACETAMTABLETSUSP250MG)120S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21312,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1440,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEV,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13464,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,1926720,NOS,LEVETIRACETAM TABLETS USP 1000MG (32112X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,8880,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2592,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1536,PAC,LEVETIRACETAM TABLETS 250MG (LEVETIRACETAM TABLETS USP 250 MG) (768000 NOS) 500'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5472,PAC,LEVETIRACETAM TABLETS 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,11232,PAC,LEVETIRACETAM TABLETS 250MG (LEVETIRACETAM TABLETS USP 250 MG) 120'S (1347840 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2680,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEVETIRACETAM INJ 500 MG/5 ML (100 MG/ML))2680X10S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,75800,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEVETIRACETAM INJ 500 MG/5 ML (100 MG/ML))7580X10S,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,872500,NOS,LEVETIRACETAM TABLETS 250MG (LEVETIRACET,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,872500,NOS,LEVETIRACETAM TABLETS 250MG (LEVETIRACETAM 250MG) (8725X100'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,348480,NOS,LEVETIRACETAM TABLETS 750MG(2904 X 120'S),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,7136,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,37299,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,32229,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,15653,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,16008,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,7896,PAC,LEVETIRACETAM TABLETS USP 250MG (120'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,14160,PAC,LEVETIRACETAM TABLETS 750MG (LEVETIRACET AM TABLETS USP 750 MG) 120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,15888,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,3888000,NOS,LEVETIRACETAM TABLETS USP 500MG (32400X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,2603520,NOS,LEVETIRACETAM TABLETS 500 MG ( LEVETIRACETAM TABLETS USP 500 MG ) (21696 X 120 PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,7200,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,63888,PAC,LEVETIRACETAM TABLETS 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21504,PAC,LEVETIRACETAM TABLETS 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21360,NOS,LEVETIRACETAM TABLETS 1000MG(LEVETIRACETAM TABLETS USP 1000MG)60 S 60 S,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,10752,PAC,LEVETIRACETAM TABLETS 500MG(AS PER INVOICE & PACKING LIST ) 120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21456,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5172480,NOS,LEVETIRACETAM TABLETS USP 500MG (120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,2597760,NOS,LEVETIRACETAM TABLETS USP 500MG (120'S P,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,7880,PAC,LEVETIRACETAM TABLETS 750MG LEVETIRACETAM TABLETS USP 750 MG 120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5256,PAC,LEVETIRACETAM TABLETS 750MG (LEVETIRACETAM TABLETS USP 750MG)120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,16117,PAC,LEVETIRACETAM TABLETS 750MG (LEVETIRACETAM TABLETS USP 750MG)120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,3984,PAC,LEVETIRACETAM TABLETS USP 250MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1368,PAC,LEVETIRACETAM TABLETS 250MG (500'S PACK,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,42336,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,11520,PAC,LEVETIRACETAM TABLETS USP 250MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1595,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5664,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2584,PAC,LEVETIRACETAM TABLETS 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5293,PAC,LEVETIRACETAM TABLETS 250MG (LEVETIRACET AM 250MG)(100'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1267200,NOS,LEVETIRACETAM TABLETS USP 1000MG (21120X,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,200,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (20X10'S),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,18072,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,80300,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (8030X10'S),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,3372,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,3624,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,6384,PAC,LEVETIRACETAM TABLETS 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,11448,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML   473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,20901,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,7600,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEVETIRACETAM INJ 500 MG/5 ML (100 MG/ML))7600X10S(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13392,PAC,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML (473ML PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,460,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEVETIRACETAM INJ 500 MG/5 ML (100 MG/ML))0460X10S(AS PER INV),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13368,PAC,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML (473ML PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,240,PAC,LEVETIRACETAM TABLETS USP 750MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,10356,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1198,PAC,LEVETIRACETAM IN 0.54% SODIUM CHLORIDEINJ 1500MG/100ML(15MG/ML)FOR INTRAVENOUS (AS PER INV)1198X10'S 1231X10'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,6336,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S P,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1368,PAC,LEVETIRACETAM TABLETS USP 250MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,10752,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,20688,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,17088,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,3484800,NOS,LEVETIRACETAM TABLETS 500MG (29040 X 120'S),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,2023,PAC,LEVETIRACETAM TABLETS 750MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1716,PAC,LEVETIRACETAM TABLETS 750MG (LEVETIRACETAM TABLETS USP 750 MG) 500'S (858000 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,597,PAC,LEVETIRACETAM TABLETS USP 750MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,990,PAC,LEVETIRACETAM TABLETS USP 250MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,16656,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S P,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,32208,PAC,LEVETIRACETAM TABLETS USP 500MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13392,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,10368,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,10608,PAC,LEVETIRACETAM TABLETS 500MG 120S(LEVETIRACETAM TABLETS USP 500MG)(GP-A/SL NO:1799)T.INV.NO:U03/18-19/4895DT:19.02.2019,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,31968,PAC,LEVETIRACETAM TABLETS 500MG 120S(LEVETIRACETAM TABLETS USP 500MG)(GP-A/SL NO:1799)T.INV.NO:U03/18-19/4893 DT:19.02.2019,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,7008,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,9114,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5960,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML (LEVETIRACETAM INJ 500MG/5ML (100MG/ML) 5960X10S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,14376,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2568,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,20592,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,536,PAC,LEVETIRACETAM TABLETS USP 750MG (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,1716480,NOS,LEVETIRACETAM TABLETS USP 750MG (14304X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,6252,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,43002,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,184320,NOS,LEVETIRACETAM TABLETS USP 1000MG (3072X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,864000,NOS,LEVETIRACETAM TABLETS USP 750MG (7200X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,33576,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,368640,NOS,LEVETIRACETAM TABLETS USP 1000MG (6144X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,76400,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (7640X10'S),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,711360,NOS,LEVETIRACETAM TABLETS USP 1000MG (11856X60'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,255,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,5633,PAC,LEVETIRACETAM TABLETS USP 500MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,12768,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2424,PAC,LEVETIRACETAM TABLETS USP 750MG (500'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,2061,PAC,LEVETIRACETAM TABLETS USP 250 MG (120'SPACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,27312,PAC,LEVETIRACETAM TABLETS 500MG 120'S (APPENDIX-3B  GROUP-A  SL.NO.30)(MEIS SL NO.1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21456,PAC,LEVETIRACETAM TABLETS 500MG (LEVETIRACETAM TABLETS USP 500 MG) 120'S (2574720 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,42912,PAC,LEVETIRACETAM TABLETS 500MG (LEVETIRACETAM TABLETS USP 500 MG) 120'S (5149440 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,20064,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,1722240,NOS,LEVETIRACETAM TABLETS USP 750MG (14352X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,9168,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,17568,NOS,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,1656000,NOS,LEVETIRACETAM TABLETS USP 250MG (3312X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,1291200,NOS,LEVETIRACETAM TABLETS 500MG (LEVETIRACETAM 500MG) (12912X100'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,264000,NOS,LEVETIRACETAM TABLETS USP 750MG (528X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
AUROBINDO,7243,PAC,LEVETIRACETAM TABLETS 750MG(LEVETIRACETA,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,10800,PAC,LEVETIRACETAM TABLETS 500MG(LEVETIRACETA,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,32208,PAC,LEVETIRACETAM TABLETS 500MG (LEVETIRACET,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,21312,PAC,LEVETIRACETAM TABLETS 500MG (LEVETIRACETAM TABLETS USP 500 MG) 120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13440,PAC,LEVETIRACETAM ORAL SOLUTION USP 100MG/ML 473ML PACK,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13440,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML (1'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,7104,PAC,LEVETIRACETAM TABLETS USP 750MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13416,PAC,LEVETIRACETAM ORAL SOLULTION USP 100MG/ML 473ML PACK,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,13368,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML (1'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,58320,PAC,LEVETIRACETAM TABLETS USP 1000MG (60'S P ACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,14976,PAC,LEVETIRACETAM TABLETS 1000MG  (60'S PACK ),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,28408,PAC,LEVETIRACETAM TABLETS 500MG (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,12912,PAC,LEVETIRACETAM TABLETS 500MG (LEVETIRACETAM 500MG) (100'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
AUROBINDO,53712,PAC,LEVETIRACETAM TABLETS 500MG (LEVETIRACETAM TABLETS USP 500 MG) 120'S (6445440 NOS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
